Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
,Tunisia,34.0,9.0,2020-05-05,1022.0,43.0,482,497.0
,Guinea-Bissau,11.8037,-15.1804,2020-05-05,413.0,1.0,19,393.0
,Mali,17.570692,-3.996166000000001,2020-05-05,612.0,32.0,228,352.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-05,15.0,0.0,12,3.0
Northwest Territories,Canada,64.8255,-124.8457,2020-05-05,5.0,0.0,0,5.0
Yukon,Canada,64.2823,-135.0,2020-05-05,11.0,0.0,0,11.0
,Kosovo,42.602636,20.902977,2020-05-05,856.0,26.0,490,340.0
,Burma,21.9162,95.956,2020-05-05,161.0,6.0,49,106.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-05,3.0,0.0,3,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-05,6.0,1.0,3,2.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-05,12.0,1.0,6,5.0
,Trinidad and Tobago,10.6918,-61.2225,2020-05-05,116.0,8.0,103,5.0
,MS Zaandam,0.0,0.0,2020-05-05,9.0,2.0,0,7.0
,Tajikistan,38.861034,71.276093,2020-05-05,293.0,5.0,0,288.0
,Comoros,-11.6455,43.3333,2020-05-05,3.0,0.0,0,3.0
,Yemen,15.552727,48.516388,2020-05-05,22.0,4.0,1,17.0
,Sao Tome and Principe,0.18636,6.613081,2020-05-05,174.0,3.0,4,167.0
,Western Sahara,24.2155,-12.8858,2020-05-05,6.0,0.0,5,1.0
,South Sudan,6.877000000000002,31.307,2020-05-05,52.0,0.0,0,52.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-05,1.0,0.0,0,1.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-05,13.0,0.0,13,0.0
,Malawi,-13.254307999999998,34.301525,2020-05-05,41.0,3.0,9,29.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-05,6.0,0.0,0,6.0
,Sierra Leone,8.460555000000001,-11.779889,2020-05-05,199.0,11.0,43,145.0
,West Bank and Gaza,31.9522,35.2332,2020-05-05,371.0,2.0,127,242.0
,Libya,26.3351,17.228331,2020-05-05,63.0,3.0,23,37.0
,Burundi,-3.3731,29.9189,2020-05-05,15.0,1.0,7,7.0
,Belize,13.1939,-59.5432,2020-05-05,18.0,2.0,16,0.0
,United Kingdom,55.3781,-3.4360000000000004,2020-05-05,194990.0,29427.0,0,165563.0
Montserrat,United Kingdom,16.7425,-62.1874,2020-05-05,11.0,1.0,7,3.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-05,326.0,23.0,271,32.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-05,144.0,0.0,133,11.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-05,545.0,40.0,406,99.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-05,78.0,1.0,30,47.0
,Uruguay,-32.5228,-55.7658,2020-05-05,670.0,17.0,468,185.0
,United Arab Emirates,24.0,54.0,2020-05-05,15192.0,146.0,3153,11893.0
,Ukraine,48.3794,31.1656,2020-05-05,12697.0,316.0,1875,10506.0
,Uganda,1.0,32.0,2020-05-05,98.0,0.0,55,43.0
,Turkey,38.9637,35.2433,2020-05-05,129491.0,3520.0,73285,52686.0
,Laos,19.85627,102.495496,2020-05-05,19.0,0.0,9,10.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-05,115.0,7.0,54,54.0
,Dominica,15.415,-61.371,2020-05-05,16.0,0.0,14,2.0
,US,37.0902,-95.7129,2020-05-05,1204351.0,71064.0,189791,943496.0
,Uzbekistan,41.3775,64.5853,2020-05-05,2207.0,10.0,1501,696.0
,Venezuela,6.4238,-66.5897,2020-05-05,361.0,10.0,158,193.0
,Vietnam,16.0,108.0,2020-05-05,271.0,0.0,232,39.0
,Zambia,-15.4167,28.2833,2020-05-05,138.0,3.0,92,43.0
,Zimbabwe,-20.0,30.0,2020-05-05,34.0,4.0,5,25.0
,Timor-Leste,-8.874217,125.727539,2020-05-05,24.0,0.0,0,24.0
,Grenada,12.1165,-61.679,2020-05-05,21.0,0.0,13,8.0
,Mozambique,-18.665695,35.529562,2020-05-05,81.0,0.0,0,81.0
,Syria,34.802075,38.99681500000001,2020-05-05,44.0,3.0,0,41.0
Saskatchewan,Canada,52.9399,-106.4509,2020-05-06,512.0,7.0,0,505.0
,Central African Republic,6.6111,20.9394,2020-05-06,94.0,0.0,10,84.0
British Columbia,Canada,49.2827,-123.1207,2020-05-06,2255.0,124.0,0,2131.0
,Chile,-35.6751,-71.543,2020-05-06,23048.0,281.0,11189,11578.0
Anhui,China,31.8257,117.2264,2020-05-06,991.0,6.0,985,0.0
,Chad,15.4542,18.7322,2020-05-06,170.0,17.0,43,110.0
Quebec,Canada,52.9399,-73.5491,2020-05-06,34334.0,2511.0,0,31823.0
New Brunswick,Canada,46.5653,-66.4619,2020-05-06,120.0,0.0,0,120.0
Ontario,Canada,51.2538,-85.3232,2020-05-06,19910.0,1560.0,0,18350.0
Nova Scotia,Canada,44.682,-63.7443,2020-05-06,998.0,41.0,0,957.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-06,259.0,3.0,0,256.0
Alberta,Canada,53.9333,-116.5765,2020-05-06,5963.0,112.0,0,5851.0
Manitoba,Canada,53.7609,-98.8139,2020-05-06,286.0,7.0,0,279.0
,Cameroon,3.848,11.5021,2020-05-06,2265.0,108.0,1000,1157.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-06,27.0,0.0,0,27.0
Beijing,China,40.1824,116.4142,2020-05-06,593.0,9.0,557,27.0
Hong Kong,China,22.3,114.2,2020-05-06,1040.0,4.0,932,104.0
Fujian,China,26.0789,117.9874,2020-05-06,356.0,1.0,354,1.0
Jilin,China,43.6661,126.1923,2020-05-06,112.0,1.0,103,8.0
Jiangxi,China,27.614,115.7221,2020-05-06,937.0,1.0,936,0.0
Jiangsu,China,32.9711,119.455,2020-05-06,653.0,0.0,651,2.0
Inner Mongolia,China,44.0935,113.9448,2020-05-06,201.0,1.0,171,29.0
Hunan,China,27.6104,111.7088,2020-05-06,1019.0,4.0,1015,0.0
Hubei,China,30.9756,112.2707,2020-05-06,68128.0,4512.0,63616,0.0
,Cambodia,11.55,104.9167,2020-05-06,122.0,0.0,120,2.0
Henan,China,33.882,113.614,2020-05-06,1276.0,22.0,1254,0.0
Heilongjiang,China,47.862,127.7615,2020-05-06,944.0,13.0,793,138.0
Hebei,China,39.549,116.1306,2020-05-06,328.0,6.0,320,2.0
Hainan,China,19.1959,109.7453,2020-05-06,168.0,6.0,162,0.0
Guizhou,China,26.8154,106.8748,2020-05-06,147.0,2.0,145,0.0
Guangxi,China,23.8298,108.7881,2020-05-06,254.0,2.0,252,0.0
Guangdong,China,23.3417,113.4244,2020-05-06,1589.0,8.0,1575,6.0
Gansu,China,37.8099,101.0583,2020-05-06,139.0,2.0,137,0.0
Chongqing,China,30.0572,107.874,2020-05-06,579.0,6.0,573,0.0
,Cabo Verde,16.5388,-23.0418,2020-05-06,191.0,2.0,38,151.0
,Barbados,13.1939,-59.5432,2020-05-06,82.0,7.0,47,28.0
,Bulgaria,42.7339,25.4858,2020-05-06,1778.0,84.0,360,1334.0
New South Wales,Australia,-33.8688,151.2093,2020-05-06,3044.0,44.0,2463,537.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-05-06,107.0,3.0,103,1.0
,Mexico,23.6345,-102.5528,2020-05-06,27634.0,2704.0,17781,7149.0
,Armenia,40.0691,45.0382,2020-05-06,2782.0,40.0,1135,1607.0
,Argentina,-38.4161,-63.6167,2020-05-06,5208.0,273.0,1524,3411.0
,Antigua and Barbuda,17.0608,-61.7964,2020-05-06,25.0,3.0,16,6.0
,Angola,-11.2027,17.8739,2020-05-06,36.0,2.0,11,23.0
,Andorra,42.5063,1.5218,2020-05-06,751.0,46.0,521,184.0
,Algeria,28.0339,1.6596,2020-05-06,4997.0,476.0,2197,2324.0
,Albania,41.1533,20.1683,2020-05-06,832.0,31.0,595,206.0
,Afghanistan,33.0,65.0,2020-05-06,3392.0,104.0,458,2830.0
,Timor-Leste,-8.8742,125.7275,2020-05-06,,,20,
,Canada,56.1304,-106.3468,2020-05-06,,,28184,
,Mozambique,-18.6657,35.5296,2020-05-06,,,21,
,Syria,34.8021,38.9968,2020-05-06,,,27,
Northern Territory,Australia,-12.4634,130.8456,2020-05-06,29.0,0.0,27,2.0
Queensland,Australia,-28.0167,153.4,2020-05-06,1045.0,6.0,989,50.0
South Australia,Australia,-34.9285,138.6007,2020-05-06,438.0,4.0,432,2.0
Tasmania,Australia,-41.4545,145.9707,2020-05-06,226.0,13.0,167,46.0
,Brunei,4.5353,114.7277,2020-05-06,139.0,1.0,131,7.0
,Brazil,-14.235,-51.9253,2020-05-06,126611.0,8588.0,51370,66653.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-05-06,1987.0,86.0,928,973.0
,Bolivia,-16.2902,-63.5887,2020-05-06,1886.0,91.0,198,1597.0
,Bhutan,27.5142,90.4336,2020-05-06,7.0,0.0,5,2.0
,Benin,9.3077,2.3158,2020-05-06,96.0,2.0,50,44.0
,Belgium,50.8333,4.0,2020-05-06,50781.0,8339.0,12731,29711.0
,Burkina Faso,12.2383,-1.5616,2020-05-06,729.0,48.0,555,126.0
,Belarus,53.7098,27.9534,2020-05-06,19255.0,112.0,4388,14755.0
,Bangladesh,23.685,90.3563,2020-05-06,11719.0,186.0,1403,10130.0
,Bahrain,26.0275,50.55,2020-05-06,3934.0,8.0,1860,2066.0
,Bahamas,25.0343,-77.3963,2020-05-06,92.0,11.0,26,55.0
,Azerbaijan,40.1431,47.5769,2020-05-06,2127.0,28.0,1536,563.0
,Austria,47.5162,14.5501,2020-05-06,15684.0,608.0,13639,1437.0
Western Australia,Australia,-31.9505,115.8605,2020-05-06,551.0,9.0,528,14.0
Victoria,Australia,-37.8136,144.9631,2020-05-06,1454.0,18.0,1322,114.0
Liaoning,China,41.2956,122.6085,2020-05-06,146.0,2.0,144,0.0
Macau,China,22.1667,113.55,2020-05-06,45.0,0.0,40,5.0
Sichuan,China,30.6171,102.7103,2020-05-06,561.0,3.0,558,0.0
Qinghai,China,35.7452,95.9956,2020-05-06,18.0,0.0,18,0.0
,Ireland,53.1424,-7.6921,2020-05-06,22248.0,1375.0,17110,3763.0
,Iraq,33.0,44.0,2020-05-06,2480.0,102.0,1602,776.0
,Iran,32.0,53.0,2020-05-06,101650.0,6418.0,81587,13645.0
,Indonesia,-0.7893,113.9213,2020-05-06,12438.0,895.0,2317,9226.0
,India,21.0,78.0,2020-05-06,52987.0,1785.0,15331,35871.0
,Iceland,64.9631,-19.0208,2020-05-06,1799.0,10.0,1750,39.0
,Hungary,47.1625,19.5033,2020-05-06,3111.0,373.0,759,1979.0
,Honduras,15.2,-86.2419,2020-05-06,1461.0,99.0,132,1230.0
,Israel,31.0,35.0,2020-05-06,16310.0,239.0,10637,5434.0
,Holy See,41.9029,12.4534,2020-05-06,12.0,0.0,2,10.0
,Guyana,5.0,-58.75,2020-05-06,93.0,10.0,27,56.0
,Guinea,9.9456,-9.6966,2020-05-06,1856.0,11.0,597,1248.0
,Guatemala,15.7835,-90.2308,2020-05-06,798.0,21.0,86,691.0
,Greece,39.0742,21.8243,2020-05-06,2663.0,147.0,1374,1142.0
,Ghana,7.9465,-1.0232,2020-05-06,3091.0,18.0,294,2779.0
,Germany,51.0,9.0,2020-05-06,168162.0,7275.0,139900,20987.0
,Georgia,42.3154,43.3569,2020-05-06,610.0,9.0,269,332.0
,Gambia,13.4432,-15.3101,2020-05-06,17.0,1.0,9,7.0
,Haiti,18.9712,-72.2852,2020-05-06,101.0,12.0,10,79.0
,Gabon,-0.8037,11.6094,2020-05-06,397.0,6.0,93,298.0
,Italy,43.0,12.0,2020-05-06,214457.0,29684.0,93245,91528.0
,Japan,36.0,138.0,2020-05-06,15253.0,556.0,4496,10201.0
,Mauritius,-20.2,57.5,2020-05-06,332.0,10.0,320,2.0
,Mauritania,21.0079,10.9408,2020-05-06,8.0,1.0,6,1.0
,Malta,35.9375,14.3754,2020-05-06,484.0,5.0,407,72.0
,Maldives,3.2028,73.2207,2020-05-06,617.0,2.0,20,595.0
,Malaysia,2.5,112.5,2020-05-06,6428.0,107.0,4702,1619.0
,Madagascar,-18.7669,46.8691,2020-05-06,158.0,0.0,101,57.0
,Luxembourg,49.8153,6.1296,2020-05-06,3851.0,98.0,3452,301.0
,Lithuania,55.1694,23.8813,2020-05-06,1428.0,48.0,718,662.0
,Jamaica,18.1096,-77.2975,2020-05-06,478.0,9.0,57,412.0
,Liechtenstein,47.14,9.55,2020-05-06,82.0,1.0,55,26.0
,Lebanon,33.8547,35.8623,2020-05-06,750.0,25.0,206,519.0
,Latvia,56.8796,24.6032,2020-05-06,900.0,17.0,464,419.0
,Kyrgyzstan,41.2044,74.7661,2020-05-06,871.0,12.0,614,245.0
,Kuwait,29.5,47.75,2020-05-06,6289.0,42.0,2219,4028.0
,South Korea,36.0,128.0,2020-05-06,10810.0,256.0,9419,1135.0
,Kenya,-0.0236,37.9062,2020-05-06,582.0,26.0,190,366.0
,Kazakhstan,48.0196,66.9237,2020-05-06,4422.0,30.0,1408,2984.0
,Jordan,31.24,36.51,2020-05-06,473.0,9.0,377,87.0
,Liberia,6.4281,-9.4295,2020-05-06,178.0,20.0,75,83.0
Ningxia,China,37.2692,106.1655,2020-05-06,75.0,0.0,75,0.0
,France,46.2276,2.2137,2020-05-06,172465.0,25772.0,53022,93671.0
St Martin,France,18.0708,-63.0501,2020-05-06,38.0,3.0,29,6.0
,Czechia,49.8175,15.473,2020-05-06,7974.0,262.0,4205,3507.0
,Cuba,22.0,-80.0,2020-05-06,1703.0,69.0,1001,633.0
,Diamond Princess,0.0,0.0,2020-05-06,712.0,13.0,645,54.0
,Croatia,45.1,15.2,2020-05-06,2119.0,85.0,1601,433.0
,Cote d'Ivoire,7.54,-5.5471,2020-05-06,1516.0,18.0,721,777.0
,Costa Rica,9.7489,-83.7534,2020-05-06,761.0,6.0,428,327.0
,Congo (Kinshasa),-4.0383,21.7587,2020-05-06,797.0,35.0,92,670.0
,Congo (Brazzaville),-4.0383,21.7587,2020-05-06,264.0,10.0,30,224.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-06,187.0,0.0,185,2.0
,Colombia,4.5709,-74.2973,2020-05-06,8959.0,397.0,2148,6414.0
Yunnan,China,24.974,101.487,2020-05-06,185.0,2.0,181,2.0
Xinjiang,China,41.1129,85.2401,2020-05-06,76.0,3.0,73,0.0
Tibet,China,31.6927,88.0924,2020-05-06,1.0,0.0,1,0.0
Tianjin,China,39.3054,117.323,2020-05-06,190.0,3.0,186,1.0
Shanxi,China,37.5777,112.2922,2020-05-06,198.0,0.0,194,4.0
Shanghai,China,31.202,121.4491,2020-05-06,657.0,7.0,620,30.0
Shandong,China,36.3427,118.1498,2020-05-06,788.0,7.0,775,6.0
Shaanxi,China,35.1917,108.8701,2020-05-06,308.0,3.0,266,39.0
Zhejiang,China,29.1832,120.0934,2020-05-06,1268.0,1.0,1267,0.0
Martinique,France,14.6415,-61.0242,2020-05-06,182.0,14.0,83,85.0
Greenland,Denmark,71.7069,-42.6043,2020-05-06,11.0,0.0,11,0.0
,Djibouti,11.8251,42.5903,2020-05-06,1124.0,3.0,755,366.0
Saint Barthelemy,France,17.9,-62.8333,2020-05-06,6.0,0.0,6,0.0
Reunion,France,-21.1351,55.2471,2020-05-06,425.0,0.0,300,125.0
New Caledonia,France,-20.9043,165.618,2020-05-06,18.0,0.0,18,0.0
Mayotte,France,-12.8275,45.1662,2020-05-06,739.0,9.0,352,378.0
Guadeloupe,France,16.25,-61.5833,2020-05-06,152.0,13.0,104,35.0
French Polynesia,France,-17.6797,149.4068,2020-05-06,60.0,0.0,54,6.0
French Guiana,France,3.9339,-53.1258,2020-05-06,138.0,1.0,111,26.0
,Finland,64.0,26.0,2020-05-06,5573.0,252.0,3500,1821.0
,Denmark,56.2639,9.5018,2020-05-06,9938.0,506.0,7493,1939.0
,Fiji,-17.7134,178.065,2020-05-06,18.0,0.0,14,4.0
,Eswatini,-26.5225,31.4659,2020-05-06,123.0,2.0,12,109.0
,Estonia,58.5953,25.0136,2020-05-06,1713.0,55.0,264,1394.0
,Eritrea,15.1794,39.7823,2020-05-06,39.0,0.0,30,9.0
,Equatorial Guinea,1.5,10.0,2020-05-06,439.0,4.0,13,422.0
,El Salvador,13.7942,-88.8965,2020-05-06,633.0,15.0,219,399.0
,Egypt,26.0,30.0,2020-05-06,7588.0,469.0,1815,5304.0
,Ecuador,-1.8312,-78.1834,2020-05-06,31881.0,1618.0,3433,26830.0
,Dominican Republic,18.7357,-70.1627,2020-05-06,8807.0,362.0,1960,6485.0
,Ethiopia,9.145,40.4897,2020-05-06,162.0,4.0,93,65.0
,Cyprus,35.1264,33.4299,2020-05-06,883.0,15.0,296,572.0
,Moldova,47.4116,28.3699,2020-05-06,4476.0,143.0,1658,2675.0
Northwest Territories,Canada,64.8255,-124.8457,2020-05-06,5.0,0.0,0,5.0
,Timor-Leste,-8.874217,125.727539,2020-05-06,24.0,0.0,0,24.0
,Syria,34.802075,38.99681500000001,2020-05-06,45.0,3.0,0,42.0
,Mozambique,-18.665695,35.529562,2020-05-06,81.0,0.0,0,81.0
,Grenada,12.1165,-61.679,2020-05-06,21.0,0.0,13,8.0
,Dominica,15.415,-61.371,2020-05-06,16.0,0.0,14,2.0
,Zimbabwe,-20.0,30.0,2020-05-06,34.0,4.0,5,25.0
,Zambia,-15.4167,28.2833,2020-05-06,146.0,4.0,101,41.0
,Vietnam,16.0,108.0,2020-05-06,271.0,0.0,232,39.0
,Venezuela,6.4238,-66.5897,2020-05-06,379.0,10.0,176,193.0
,US,37.0902,-95.7129,2020-05-06,1229331.0,73455.0,189910,965966.0
,Belize,13.1939,-59.5432,2020-05-06,18.0,2.0,16,0.0
,Uruguay,-32.5228,-55.7658,2020-05-06,673.0,17.0,486,170.0
Montserrat,United Kingdom,16.7425,-62.1874,2020-05-06,11.0,1.0,7,3.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-06,327.0,23.0,271,33.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-06,144.0,0.0,136,8.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-06,545.0,40.0,406,99.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-06,78.0,1.0,30,47.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-06,118.0,7.0,59,52.0
,United Arab Emirates,24.0,54.0,2020-05-06,15738.0,157.0,3359,12222.0
,Ukraine,48.3794,31.1656,2020-05-06,13184.0,327.0,2097,10760.0
,Uganda,1.0,32.0,2020-05-06,100.0,0.0,55,45.0
,Turkey,38.9637,35.2433,2020-05-06,131744.0,3584.0,78202,49958.0
,United Kingdom,55.3781,-3.4360000000000004,2020-05-06,201101.0,30076.0,0,171025.0
,Laos,19.85627,102.495496,2020-05-06,19.0,0.0,10,9.0
,Libya,26.3351,17.228331,2020-05-06,64.0,3.0,24,37.0
,West Bank and Gaza,31.9522,35.2332,2020-05-06,374.0,2.0,174,198.0
,Tajikistan,38.861034,71.276093,2020-05-06,379.0,8.0,0,371.0
,Comoros,-11.6455,43.3333,2020-05-06,8.0,1.0,0,7.0
,Yemen,15.552727,48.516388,2020-05-06,25.0,5.0,1,19.0
,Sao Tome and Principe,0.18636,6.613081,2020-05-06,174.0,3.0,4,167.0
,Western Sahara,24.2155,-12.8858,2020-05-06,6.0,0.0,5,1.0
,South Sudan,6.877000000000002,31.307,2020-05-06,58.0,0.0,0,58.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-06,1.0,0.0,0,1.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-06,13.0,0.0,13,0.0
,Malawi,-13.254307999999998,34.301525,2020-05-06,43.0,3.0,9,31.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-06,6.0,0.0,0,6.0
,Sierra Leone,8.460555000000001,-11.779889,2020-05-06,225.0,14.0,54,157.0
,Burundi,-3.3731,29.9189,2020-05-06,15.0,1.0,7,7.0
,Botswana,-22.3285,24.6849,2020-05-06,23.0,1.0,8,14.0
,MS Zaandam,0.0,0.0,2020-05-06,9.0,2.0,0,7.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-06,12.0,1.0,6,5.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-06,7.0,1.0,3,3.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-05-06,3.0,0.0,3,0.0
,Burma,21.9162,95.956,2020-05-06,161.0,6.0,50,105.0
,Kosovo,42.602636,20.902977,2020-05-06,856.0,26.0,490,340.0
Yukon,Canada,64.2823,-135.0,2020-05-06,11.0,0.0,0,11.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-06,15.0,0.0,12,3.0
,Mali,17.570692,-3.996166000000001,2020-05-06,631.0,32.0,261,338.0
,Guinea-Bissau,11.8037,-15.1804,2020-05-06,475.0,2.0,24,449.0
,Tunisia,34.0,9.0,2020-05-06,1025.0,43.0,591,391.0
,Trinidad and Tobago,10.6918,-61.2225,2020-05-06,116.0,8.0,103,5.0
,Uzbekistan,41.3775,64.5853,2020-05-06,2233.0,10.0,1577,646.0
,Thailand,15.0,101.0,2020-05-06,2989.0,55.0,2761,173.0
,Philippines,13.0,122.0,2020-05-06,10004.0,658.0,1506,7840.0
,Peru,-9.19,-75.0152,2020-05-06,54817.0,1533.0,17527,35757.0
,Paraguay,-23.4425,-58.4438,2020-05-06,440.0,10.0,142,288.0
,Papua New Guinea,-6.315,143.9555,2020-05-06,8.0,0.0,8,0.0
,Panama,8.538,-80.7821,2020-05-06,7731.0,218.0,859,6654.0
,Pakistan,30.3753,69.3451,2020-05-06,24073.0,564.0,6464,17045.0
,Oman,21.0,57.0,2020-05-06,2903.0,13.0,888,2002.0
,Norway,60.472,8.4689,2020-05-06,7996.0,216.0,32,7748.0
,North Macedonia,41.6086,21.7453,2020-05-06,1539.0,88.0,1057,394.0
,Nigeria,9.082,8.6753,2020-05-06,3145.0,103.0,534,2508.0
,Niger,17.6078,8.0817,2020-05-06,770.0,38.0,561,171.0
,Nicaragua,12.8654,-85.2072,2020-05-06,16.0,5.0,7,4.0
,Togo,8.6195,0.8248,2020-05-06,128.0,9.0,77,42.0
,Netherlands,52.1326,5.2913,2020-05-06,41319.0,5204.0,0,36115.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-06,76.0,14.0,44,18.0
Curacao,Netherlands,12.1696,-68.99,2020-05-06,16.0,1.0,13,2.0
Aruba,Netherlands,12.5186,-70.0358,2020-05-06,101.0,2.0,89,10.0
,Nepal,28.1667,84.25,2020-05-06,99.0,0.0,22,77.0
,Namibia,-22.9576,18.4904,2020-05-06,16.0,0.0,8,8.0
,Morocco,31.7917,-7.0926,2020-05-06,5408.0,183.0,2017,3208.0
,Montenegro,42.5,19.3,2020-05-06,324.0,8.0,261,55.0
,Mongolia,46.8625,103.8467,2020-05-06,41.0,0.0,13,28.0
,Monaco,43.7333,7.4167,2020-05-06,95.0,4.0,82,9.0
,Poland,51.9194,19.1451,2020-05-06,14740.0,733.0,4655,9352.0
,Portugal,39.3999,-8.2245,2020-05-06,26182.0,1089.0,2076,23017.0
,New Zealand,-40.9006,174.886,2020-05-06,1489.0,21.0,1332,136.0
,Romania,45.9432,24.9668,2020-05-06,14107.0,864.0,5788,7455.0
,Qatar,25.3548,51.1839,2020-05-06,17972.0,12.0,2070,15890.0
,Tanzania,-6.369,34.8888,2020-05-06,480.0,16.0,167,297.0
,Taiwan*,23.7,121.0,2020-05-06,439.0,6.0,339,94.0
,Switzerland,46.8182,8.2275,2020-05-06,30060.0,1805.0,25700,2555.0
,Sweden,63.0,16.0,2020-05-06,23918.0,2941.0,4074,16903.0
,Suriname,3.9193,-56.0278,2020-05-06,10.0,1.0,9,0.0
,Sri Lanka,7.0,81.0,2020-05-06,797.0,9.0,215,573.0
,Spain,40.0,-4.0,2020-05-06,220325.0,25857.0,126002,68466.0
,South Africa,-30.5595,22.9375,2020-05-06,7808.0,153.0,3153,4502.0
,Somalia,5.1521,46.1996,2020-05-06,873.0,39.0,87,747.0
,Slovenia,46.1512,14.9955,2020-05-06,1448.0,99.0,246,1103.0
,Slovakia,48.669,19.699,2020-05-06,1429.0,25.0,762,642.0
,Sudan,12.8628,30.2176,2020-05-06,852.0,49.0,80,723.0
,Seychelles,-4.6796,55.492,2020-05-06,11.0,0.0,8,3.0
,Serbia,44.0165,21.0059,2020-05-06,9791.0,203.0,1971,7617.0
,Senegal,14.4974,-14.4524,2020-05-06,1433.0,12.0,493,928.0
,Saudi Arabia,24.0,45.0,2020-05-06,31938.0,209.0,6783,24946.0
,San Marino,43.9424,12.4578,2020-05-06,608.0,41.0,97,470.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-06,17.0,0.0,9,8.0
,Russia,60.0,90.0,2020-05-06,165929.0,1537.0,21327,143065.0
,Saint Lucia,13.9094,-60.9789,2020-05-06,18.0,0.0,15,3.0
,Rwanda,-1.9403,29.8739,2020-05-06,268.0,0.0,130,138.0
,Singapore,1.2833,103.8333,2020-05-06,20198.0,20.0,1634,18544.0
,Yemen,15.552727,48.516388,2020-05-07,25.0,5.0,1,19.0
,Sierra Leone,8.460555000000001,-11.779889,2020-05-07,231.0,16.0,54,161.0
,Botswana,-22.3285,24.6849,2020-05-07,23.0,1.0,9,13.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-05-07,6.0,0.0,0,6.0
,MS Zaandam,0.0,0.0,2020-05-07,9.0,2.0,0,7.0
,Burundi,-3.3731,29.9189,2020-05-07,15.0,1.0,7,7.0
,Malawi,-13.254307999999998,34.301525,2020-05-07,43.0,3.0,14,26.0
,Western Sahara,24.2155,-12.8858,2020-05-07,6.0,0.0,5,1.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-05-07,1.0,0.0,0,1.0
,South Sudan,6.877000000000002,31.307,2020-05-07,74.0,0.0,0,74.0
,Sao Tome and Principe,0.18636,6.613081,2020-05-07,187.0,4.0,4,179.0
,Comoros,-11.6455,43.3333,2020-05-07,8.0,1.0,0,7.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-05-07,12.0,1.0,6,5.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-05-07,13.0,0.0,13,0.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-05-07,7.0,1.0,3,3.0
,Belize,13.1939,-59.5432,2020-05-07,18.0,2.0,16,0.0
,Burma,21.9162,95.956,2020-05-07,176.0,6.0,62,108.0
,Kosovo,42.602636,20.902977,2020-05-07,861.0,27.0,562,272.0
Yukon,Canada,64.2823,-135.0,2020-05-07,11.0,0.0,0,11.0
Northwest Territories,Canada,64.8255,-124.8457,2020-05-07,5.0,0.0,0,5.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-05-07,15.0,0.0,12,3.0
,Mali,17.570692,-3.996166000000001,2020-05-07,650.0,32.0,271,347.0
,Guinea-Bissau,11.8037,-15.1804,2020-05-07,564.0,2.0,25,537.0
,West Bank and Gaza,31.9522,35.2332,2020-05-07,375.0,2.0,176,197.0
,Libya,26.3351,17.228331,2020-05-07,64.0,3.0,24,37.0
,Laos,19.85627,102.495496,2020-05-07,19.0,0.0,9,10.0
,Timor-Leste,-8.874217,125.727539,2020-05-07,24.0,0.0,0,24.0
